9.6681	7.0442	21.941	8.7963	7.1066	21.417	9.9464	7.694	22.885	2	0	0	0.00019773	0	0	0
61.51	9.4688	21.884	61.142	8.9179	21.663	61.209	10.092	22.29	4	0	0	0.00028985	0	0	0
62.179	9.3959	21.699	61.811	8.846	21.479	61.51	9.4688	21.884	4	0	0	0.00036997	0	0	0
62.179	9.3959	21.699	61.51	9.4688	21.884	61.209	10.092	22.29	4	0	0	0.00052299	0	0	0
47.228	7.6315	21.648	46.586	7.7228	21.092	47.272	8.0662	22.511	3	0	0	0.00065892	0	0	0
10.261	6.3311	21.518	9.3898	6.3945	20.996	9.6681	7.0442	21.941	2	0	0	0.00082953	0	0	0
10.261	6.3311	21.518	9.6681	7.0442	21.941	9.9464	7.694	22.885	2	0	0	0.0011573	0	0	0
61.811	8.846	21.479	61.443	8.2956	21.258	61.142	8.9179	21.663	4	0	0	0.0012374	0	0	0
61.811	8.846	21.479	61.142	8.9179	21.663	61.51	9.4688	21.884	4	0	0	0.0013294	0	0	0
62.823	17.218	21.374	61.859	16.653	21.045	62.858	18.301	22.178	2	0	0	0.0015879	0	0	0
47.826	7.105	21.34	47.184	7.1969	20.785	47.228	7.6315	21.648	3	0	0	0.0017079	0	0	0
47.826	7.105	21.34	47.228	7.6315	21.648	47.272	8.0662	22.511	3	0	0	0.0019346	0	0	0
62.48	8.7736	21.294	62.112	8.2232	21.073	61.811	8.846	21.479	4	0	0	0.0020147	0	0	0
62.48	8.7736	21.294	61.811	8.846	21.479	62.179	9.3959	21.699	4	0	0	0.0021067	0	0	0
61.443	8.2956	21.258	61.075	7.7452	21.037	61.142	8.9179	21.663	4	0	0	0.0021987	0	0	0
63.15	8.7012	21.109	62.761	8.1925	20.915	62.48	8.7736	21.294	4	0	0	0.0022754	0	0	0
63.15	8.7012	21.109	62.48	8.7736	21.294	62.179	9.3959	21.699	4	0	0	0.0024283	0	0	0
58.786	-3.0748	21.081	59.614	-3.3006	20.701	58.447	-3.4116	22.028	3	0	0	0.002592	0	0	0
62.112	8.2232	21.073	61.724	7.7146	20.879	61.443	8.2956	21.258	4	0	0	0.0026687	0	0	0
62.112	8.2232	21.073	61.443	8.2956	21.258	61.811	8.846	21.479	4	0	0	0.0027608	0	0	0
9.3898	6.3945	20.996	8.5183	6.4573	20.473	8.7963	7.1066	21.417	2	0	0	0.0029313	0	0	0
9.3898	6.3945	20.996	8.7963	7.1066	21.417	9.6681	7.0442	21.941	2	0	0	0.0031288	0	0	0
61.664	7.1734	20.954	61.406	6.8637	20.549	61.374	7.3853	21.488	4	0	0	0.0031894	0	0	0
62.761	8.1925	20.915	62.373	7.6839	20.721	62.112	8.2232	21.073	4	0	0	0.0032629	0	0	0
62.761	8.1925	20.915	62.112	8.2232	21.073	62.48	8.7736	21.294	4	0	0	0.0033452	0	0	0
63.751	16.699	20.899	62.787	16.135	20.571	62.823	17.218	21.374	2	0	0	0.0035682	0	0	0
63.751	16.699	20.899	62.823	17.218	21.374	62.858	18.301	22.178	2	0	0	0.0039966	0	0	0
61.724	7.7146	20.879	61.418	7.3133	20.726	61.075	7.7452	21.037	4	0	0	0.0040546	0	0	0
61.724	7.7146	20.879	61.075	7.7452	21.037	61.443	8.2956	21.258	4	0	0	0.0041369	0	0	0
6.7547	-5.0481	20.876	7.3395	-4.6588	20.549	6.755	-5.3447	21.702	3	0	0	0.0042487	0	0	0
62.213	7.2709	20.825	61.954	6.9615	20.42	61.664	7.1734	20.954	4	0	0	0.0043025	0	0	0
62.213	7.2709	20.825	61.664	7.1734	20.954	61.374	7.3853	21.488	4	0	0	0.0044036	0	0	0
63.273	8.1684	20.791	63.085	7.5231	20.479	62.761	8.1925	20.915	4	0	0	0.0044679	0	0	0
63.273	8.1684	20.791	62.761	8.1925	20.915	63.15	8.7012	21.109	4	0	0	0.0045228	0	0	0
47.184	7.1969	20.785	46.542	7.2885	20.23	46.586	7.7228	21.092	3	0	0	0.0046427	0	0	0
47.184	7.1969	20.785	46.586	7.7228	21.092	47.228	7.6315	21.648	3	0	0	0.0047785	0	0	0
10.611	6.5899	20.753	9.9612	6.1055	20.383	10.561	7.0093	21.669	3	0	0	0.0049263	0	0	0
62.373	7.6839	20.721	62.048	7.0451	20.443	61.724	7.7146	20.879	4	0	0	0.0050109	0	0	0
62.373	7.6839	20.721	61.724	7.7146	20.879	62.112	8.2232	21.073	4	0	0	0.0050872	0	0	0
43.931	8.2739	20.602	43.01	8.2148	20.202	44.222	8.9088	21.534	2	0	0	0.0052798	0	0	0
39.405	-3.907	20.577	39.97	-4.0328	20.084	39.383	-4.211	21.381	3	0	0	0.0053872	0	0	0
9.983	5.6819	20.575	9.1115	5.7447	20.051	9.3898	6.3945	20.996	2	0	0	0.0055579	0	0	0
9.983	5.6819	20.575	9.3898	6.3945	20.996	10.261	6.3311	21.518	2	0	0	0.0057553	0	0	0
62.787	16.135	20.571	61.823	15.571	20.242	61.859	16.653	21.045	2	0	0	0.0059782	0	0	0
62.787	16.135	20.571	61.859	16.653	21.045	62.823	17.218	21.374	2	0	0	0.0062365	0	0	0
58.299	-2.5118	20.511	59.126	-2.738	20.133	58.786	-3.0748	21.081	3	0	0	0.006381	0	0	0
58.299	-2.5118	20.511	58.786	-3.0748	21.081	58.447	-3.4116	22.028	3	0	0	0.006654	0	0	0
63.085	7.5231	20.479	62.634	7.1445	20.37	62.373	7.6839	20.721	4	0	0	0.0067297	0	0	0
63.085	7.5231	20.479	62.373	7.6839	20.721	62.761	8.1925	20.915	4	0	0	0.0068388	0	0	0
47.782	6.6707	20.478	47.14	6.7622	19.923	47.184	7.1969	20.785	3	0	0	0.0069588	0	0	0
47.782	6.6707	20.478	47.184	7.1969	20.785	47.826	7.105	21.34	3	0	0	0.0070945	0	0	0
8.5183	6.4573	20.473	7.6467	6.5201	19.949	8.7963	7.1066	21.417	2	0	0	0.007292	0	0	0
30.473	-10.315	20.458	31.332	-10.088	20.005	30.358	-11.034	21.355	2	0	0	0.0074816	0	0	0
62.048	7.0451	20.443	61.418	7.3133	20.726	61.724	7.7146	20.879	4	0	0	0.0075867	0	0	0
