-0.17482	2.0463	7.6395	-0.40681	2.0913	7.4929	-0.1669	2.0835	7.9283	1	0	0	1.3325e-05	0	0	0
29.919	0.6557	7.5364	30.133	0.74023	7.4124	29.916	0.61745	7.8075	1	0	0	2.5092e-05	0	0	0
0.049222	1.9639	7.4968	-0.18275	2.009	7.3506	-0.17482	2.0463	7.6395	1	0	0	3.7802e-05	0	0	0
0.049222	1.9639	7.4968	-0.17482	2.0463	7.6395	-0.1669	2.0835	7.9283	1	0	0	6.0543e-05	0	0	0
13.547	0.48012	7.3996	13.324	0.55435	7.2839	13.58	0.49779	7.6707	1	0	0	7.231e-05	0	0	0
29.708	0.60949	7.3889	29.922	0.69396	7.2653	29.919	0.6557	7.5364	1	0	0	8.3535e-05	0	0	0
29.708	0.60949	7.3889	29.919	0.6557	7.5364	29.916	0.61745	7.8075	1	0	0	0.00010362	0	0	0
-0.18275	2.009	7.3506	-0.41474	2.0541	7.2043	-0.40681	2.0913	7.4929	1	0	0	0.00011632	0	0	0
-0.18275	2.009	7.3506	-0.40681	2.0913	7.4929	-0.17482	2.0463	7.6395	1	0	0	0.00012964	0	0	0
29.922	0.69396	7.2653	30.136	0.77845	7.1416	30.133	0.74023	7.4124	1	0	0	0.00014086	0	0	0
29.922	0.69396	7.2653	30.133	0.74023	7.4124	29.919	0.6557	7.5364	1	0	0	0.00015261	0	0	0
4.4704	-0.52253	7.2626	4.6648	-0.4361	7.1076	4.5042	-0.55122	7.5347	1	0	0	0.00016455	0	0	0
13.735	0.38821	7.2437	13.513	0.46245	7.1284	13.547	0.48012	7.3996	1	0	0	0.00017577	0	0	0
13.735	0.38821	7.2437	13.547	0.48012	7.3996	13.58	0.49779	7.6707	1	0	0	0.00019586	0	0	0
46.082	2.9639	7.2215	45.884	3.0189	7.06	46.072	3.0265	7.4878	1	0	0	0.00020763	0	0	0
0.041299	1.9267	7.2082	-0.19068	1.9718	7.0618	-0.18275	2.009	7.3506	1	0	0	0.00022033	0	0	0
0.041299	1.9267	7.2082	-0.18275	2.009	7.3506	0.049222	1.9639	7.4968	1	0	0	0.00023364	0	0	0
-0.41474	2.0541	7.2043	-0.64672	2.0992	7.0579	-0.40681	2.0913	7.4929	1	0	0	0.00024695	0	0	0
0.1838	1.9916	7.1687	-0.061884	2.0481	7.1227	0.29	2.037	7.4037	1	0	0	0.00025799	0	0	0
4.2421	-0.58022	7.145	4.4365	-0.49384	6.9904	4.4704	-0.52253	7.2626	1	0	0	0.00026938	0	0	0
4.2421	-0.58022	7.145	4.4704	-0.52253	7.2626	4.5042	-0.55122	7.5347	1	0	0	0.00028975	0	0	0
30.136	0.77845	7.1416	30.35	0.86295	7.0178	30.133	0.74023	7.4124	1	0	0	0.0003015	0	0	0
13.513	0.46245	7.1284	13.291	0.53669	7.013	13.324	0.55435	7.2839	1	0	0	0.00031272	0	0	0
13.513	0.46245	7.1284	13.324	0.55435	7.2839	13.547	0.48012	7.3996	1	0	0	0.00032448	0	0	0
