54.157	108.25	18.749	54.822	108.38	18.429	54.035	107.84	19.506	2	0	0	2.6781e-05	0	0	0
23.953	32.117	18.566	24.564	32.449	18.218	23.984	31.638	19.328	2	0	0	5.5561e-05	0	0	0
53.613	108.52	18.31	54.278	108.66	17.992	54.157	108.25	18.749	2	0	0	7.8669e-05	0	0	0
53.613	108.52	18.31	54.157	108.25	18.749	54.035	107.84	19.506	2	0	0	0.00012306	0	0	0
66.918	74.296	18.301	67.345	74.476	17.912	67.032	74.145	18.96	3	0	0	0.00014009	0	0	0
58.151	71.285	18.211	58.779	71.521	17.828	58.154	70.784	18.953	2	0	0	0.00016854	0	0	0
23.313	32.264	18.151	23.923	32.596	17.805	23.953	32.117	18.566	2	0	0	0.00019337	0	0	0
23.313	32.264	18.151	23.953	32.117	18.566	23.984	31.638	19.328	2	0	0	0.00024107	0	0	0
6.6828	110.61	18.151	7.1468	110.59	17.775	6.7153	110.47	18.811	3	0	0	0.00025769	0	0	0
66.378	74.268	18.032	66.805	74.448	17.643	66.918	74.296	18.301	3	0	0	0.00027273	0	0	0
66.378	74.268	18.032	66.918	74.296	18.301	67.032	74.145	18.96	3	0	0	0.00030114	0	0	0
54.278	108.66	17.992	54.943	108.79	17.673	54.822	108.38	18.429	2	0	0	0.00032424	0	0	0
54.278	108.66	17.992	54.822	108.38	18.429	54.157	108.25	18.749	2	0	0	0.00035099	0	0	0
36.937	31.75	17.927	37.53	32.042	17.479	37.041	31.2	18.662	2	0	0	0.00038134	0	0	0
6.1862	110.78	17.866	6.6502	110.76	17.491	6.6828	110.61	18.151	3	0	0	0.00039601	0	0	0
6.1862	110.78	17.866	6.6828	110.61	18.151	6.7153	110.47	18.811	3	0	0	0.00042373	0	0	0
57.52	71.55	17.852	58.148	71.786	17.47	58.151	71.285	18.211	2	0	0	0.00044827	0	0	0
57.52	71.55	17.852	58.151	71.285	18.211	58.154	70.784	18.953	2	0	0	0.00049542	0	0	0
65.56	117.27	17.82	64.845	117.15	17.432	65.682	117.8	18.602	2	0	0	0.00052766	0	0	0
23.923	32.596	17.805	24.534	32.928	17.457	24.564	32.449	18.218	2	0	0	0.00055248	0	0	0
23.923	32.596	17.805	24.564	32.449	18.218	23.953	32.117	18.566	2	0	0	0.00058123	0	0	0
32.474	7.0227	17.719	31.803	6.9294	17.378	32.611	7.4779	18.459	2	0	0	0.00060868	0	0	0
-1.0801	-4.6338	17.715	-0.36956	-4.381	17.284	-1.0876	-5.2018	18.544	2	0	0	0.00064458	0	0	0
62.61	84.143	17.707	62.118	83.547	17.315	62.348	84.671	18.519	2	0	0	0.00068033	0	0	0
4.1285	77.855	17.705	3.6324	77.471	17.358	4.0307	78.207	18.45	2	0	0	0.0007048	0	0	0
23.394	-5.3487	17.695	23.976	-5.1505	17.283	23.435	-5.7345	18.459	2	0	0	0.00073087	0	0	0
54.943	108.79	17.673	55.608	108.93	17.354	54.822	108.38	18.429	2	0	0	0.00075762	0	0	0
66.805	74.448	17.643	67.232	74.627	17.255	67.345	74.476	17.912	3	0	0	0.00077265	0	0	0
66.805	74.448	17.643	67.345	74.476	17.912	66.918	74.296	18.301	3	0	0	0.00078967	0	0	0
36.239	32.009	17.637	36.833	32.3	17.191	36.937	31.75	17.927	2	0	0	0.00081585	0	0	0
36.239	32.009	17.637	36.937	31.75	17.927	37.041	31.2	18.662	2	0	0	0.00086615	0	0	0
53.734	108.93	17.554	54.399	109.07	17.235	54.278	108.66	17.992	2	0	0	0.00088925	0	0	0
53.734	108.93	17.554	54.278	108.66	17.992	53.613	108.52	18.31	2	0	0	0.000916	0	0	0
33.98	-8.0618	17.52	34.635	-7.7714	17.179	33.959	-8.5801	18.279	2	0	0	0.00094602	0	0	0
1.6751	73.412	17.512	2.0807	73.849	17.148	1.8565	73.095	18.233	2	0	0	0.00096925	0	0	0
6.6502	110.76	17.491	7.1142	110.73	17.116	7.1468	110.59	17.775	3	0	0	0.00098391	0	0	0
6.6502	110.76	17.491	7.1468	110.59	17.775	6.6828	110.61	18.151	3	0	0	0.0010005	0	0	0
3.7429	104	17.487	4.5729	104.11	17.026	3.6308	103.32	18.209	1	0	0	0.0010399	0	0	0
58.148	71.786	17.47	58.776	72.022	17.087	58.779	71.521	17.828	2	0	0	0.0010644	0	0	0
